timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772088936049,-3.2555158,4.396951,8.507795,0.05286371,-0.24647537,-0.32637015,29.061487,15.809975,0.0,-2.4602818,5.0182467,8.688678,UNKNOWN
1772088936048,-3.2555158,4.396951,8.507795,0.05286371,-0.24647537,-0.32637015,29.061487,15.809975,0.0,-2.4602818,5.0182467,8.688678,UNKNOWN
1772088935985,-0.7332243,6.566098,8.201338,0.35273543,-0.71945244,-0.28495803,41.837914,5.1239495,0.0,-0.65469444,6.562986,7.3012376,UNKNOWN
1772088935985,-0.7332243,6.566098,8.201338,0.35273543,-0.71945244,-0.28495803,41.837914,5.1239495,0.0,-0.65469444,6.562986,7.3012376,UNKNOWN
1772088935984,-0.7332243,6.566098,8.201338,0.35273543,-0.71945244,-0.28495803,41.837914,5.1239495,0.0,-0.65469444,6.562986,7.3012376,UNKNOWN
1772088935917,-2.6521769,4.465186,8.468291,0.82677776,-0.77577823,-0.09028109,24.09201,19.675337,0.0,-2.967493,3.9410954,8.299141,UNKNOWN
1772088935917,-2.6521769,4.465186,8.468291,0.82677776,-0.77577823,-0.09028109,24.09201,19.675337,0.0,-2.967493,3.9410954,8.299141,UNKNOWN
1772088935916,-2.6521769,4.465186,8.468291,0.82677776,-0.77577823,-0.09028109,24.09201,19.675337,0.0,-2.967493,3.9410954,8.299141,UNKNOWN
1772088935850,-2.5300727,3.9432502,7.2939353,0.5837645,-0.64981085,-1.0038779,30.485497,18.339685,0.0,-2.3641546,4.4232874,7.131968,UNKNOWN
1772088935850,-2.5300727,3.9432502,7.2939353,0.5837645,-0.64981085,-1.0038779,30.485497,18.339685,0.0,-2.3641546,4.4232874,7.131968,UNKNOWN
1772088935850,-2.5300727,3.9432502,7.2939353,0.5837645,-0.64981085,-1.0038779,30.485497,18.339685,0.0,-2.3641546,4.4232874,7.131968,UNKNOWN
1772088935788,-1.8656816,5.2277393,7.5165963,0.63742715,0.041278966,-1.3871064,33.490883,7.371085,0.0,-1.1483788,5.9225364,8.8771,UNKNOWN
1772088935788,-1.8656816,5.2277393,7.5165963,0.63742715,0.041278966,-1.3871064,33.490883,7.371085,0.0,-1.1483788,5.9225364,8.8771,UNKNOWN
1772088935787,-1.8656816,5.2277393,7.5165963,0.63742715,0.041278966,-1.3871064,33.490883,7.371085,0.0,-1.1483788,5.9225364,8.8771,UNKNOWN
1772088935699,0.16819267,6.799533,10.685322,-0.108923204,-0.048735812,-0.9876326,34.344887,9.674927,0.0,-1.4956578,6.081153,8.773073,UNKNOWN
1772088935699,0.16819267,6.799533,10.685322,-0.108923204,-0.048735812,-0.9876326,33.741493,5.7823014,0.0,-0.955047,6.3319454,9.431238,UNKNOWN
1772088935698,-2.0308816,6.1542954,8.522161,-0.108923204,-0.048735812,-0.9876326,34.732445,13.916828,0.0,-1.9901803,5.736627,8.031828,UNKNOWN
1772088935634,-2.0308816,6.1542954,8.522161,-0.37590492,0.021837905,-0.94329095,34.222122,12.778546,0.0,-1.7961302,5.523304,7.9194207,UNKNOWN
1772088935633,-1.5699978,5.2169657,7.691373,-0.37590492,0.021837905,-0.94329095,32.857098,9.948294,0.0,-1.3524846,5.0563145,7.711006,UNKNOWN
1772088935633,-2.0308816,6.1542954,8.522161,-0.37590492,0.021837905,-0.94329095,33.674374,11.596694,0.0,-1.6020801,5.3099804,7.807012,UNKNOWN
1772088935566,-1.5699978,5.2169657,7.691373,-0.3281012,0.26338643,-1.1167958,34.53962,5.258812,0.0,-0.68510085,5.1449,7.443334,UNKNOWN
1772088935566,-1.5699978,5.2169657,7.691373,-0.3281012,0.26338643,-1.1167958,34.22326,7.3511314,0.0,-0.9676167,5.143942,7.5003157,UNKNOWN
1772088935565,-1.0145429,4.8135424,7.855376,-0.3281012,0.26338643,-1.1167958,35.169407,3.166552,0.0,-0.4052186,5.1689615,7.324582,UNKNOWN
1772088935500,-1.0145429,4.8135424,7.855376,0.108124256,-0.26045695,-1.1010832,35.804897,3.1470778,0.0,-0.39540237,5.195418,7.1914644,UNKNOWN
1772088935499,-0.25797522,5.3378725,6.615179,0.108124256,-0.26045695,-1.1010832,31.691021,6.5082884,0.0,-0.8779537,4.782178,7.695802,UNKNOWN
1772088935499,-1.0145429,4.8135424,7.855376,0.108124256,-0.26045695,-1.1010832,33.7099,5.103832,0.0,-0.66403186,4.9799395,7.4347153,UNKNOWN
1772088935432,-0.8230068,4.5322237,8.687361,0.64714766,-0.3416833,-0.65167505,33.06118,-1.036178,0.0,0.14856024,5.3474493,8.213788,HELD_IN_HAND
1772088935432,-0.25797522,5.3378725,6.615179,0.64714766,-0.3416833,-0.65167505,31.866522,2.4713233,0.0,-0.34883517,5.0290203,8.082466,HELD_IN_HAND
1772088935432,-0.25797522,5.3378725,6.615179,0.64714766,-0.3416833,-0.65167505,31.79668,4.445905,0.0,-0.61339444,4.905599,7.8891344,UNKNOWN
1772088935368,-0.8230068,4.5322237,8.687361,0.061518975,-0.30266804,-0.7603319,34.862934,-4.6188197,0.0,0.6651093,5.753985,8.232702,HELD_IN_HAND
1772088935367,-0.8230068,4.5322237,8.687361,0.061518975,-0.30266804,-0.7603319,36.00186,-8.870297,0.0,1.317529,6.208284,8.442194,HELD_IN_HAND
1772088935365,1.5053543,6.482301,8.067263,0.061518975,-0.30266804,-0.7603319,36.017643,-12.055912,0.0,1.8854338,6.5627456,8.827899,HELD_IN_HAND
1772088935297,1.5053543,6.482301,8.067263,7.9894776E-4,-0.33249542,-0.16804534,35.145176,-12.260898,0.0,1.9790472,6.560591,9.106585,HELD_IN_HAND
1772088935297,1.5053543,6.482301,8.067263,7.9894776E-4,-0.33249542,-0.16804534,35.69411,-12.333283,0.0,1.9570204,6.5822587,8.950722,HELD_IN_HAND
1772088935296,2.1481974,6.7648168,8.744822,7.9894776E-4,-0.33249542,-0.16804534,34.195236,-12.008961,0.0,1.9819202,6.4723654,9.317036,HELD_IN_HAND
1772088935229,1.5340848,5.6000376,10.171766,-0.43609232,-0.22064273,0.10266478,28.710945,-6.7530956,0.0,1.1251551,5.240907,9.501988,HELD_IN_HAND
1772088935228,1.0588357,4.9883194,9.545682,-0.43609232,-0.22064273,0.10266478,32.89967,-5.822643,0.0,0.8403648,5.358822,8.240843,HELD_IN_HAND
1772088935228,1.5340848,5.6000376,10.171766,-0.43609232,-0.22064273,0.10266478,30.642914,-6.4346933,0.0,1.0006567,5.28951,8.872553,HELD_IN_HAND
1772088935201,1.0588357,4.9883194,9.545682,-0.5466134,-0.49015445,-0.13422322,32.89967,-5.822643,0.0,0.8403648,5.358822,8.240843,HELD_IN_HAND
1772088935200,1.0588357,4.9883194,9.545682,-0.5466134,-0.49015445,-0.13422322,32.89967,-5.822643,0.0,0.8403648,5.358822,8.240843,HELD_IN_HAND
1772088935199,1.0588357,4.9883194,9.545682,-0.5466134,-0.49015445,-0.13422322,32.89967,-5.822643,0.0,0.8403648,5.358822,8.240843,HELD_IN_HAND
1772088935134,0.09756372,5.865794,7.369353,-0.02410159,-0.12929638,-0.084954776,39.902805,0.24176523,0.0,-0.029568385,5.859689,7.0073495,HELD_IN_HAND
1772088935134,0.09756372,5.865794,7.369353,-0.02410159,-0.12929638,-0.084954776,39.902805,0.24176523,0.0,-0.029568385,5.859689,7.0073495,HELD_IN_HAND
1772088935133,0.09756372,5.865794,7.369353,-0.02410159,-0.12929638,-0.084954776,39.902805,0.24176523,0.0,-0.029568385,5.859689,7.0073495,HELD_IN_HAND
1772088935068,-0.23283611,5.768829,6.89171,0.20746009,0.16538218,-0.104795314,34.68463,-0.17748176,0.0,0.024660276,5.509298,7.9609594,HELD_IN_HAND
1772088935067,-0.23283611,5.768829,6.89171,0.20746009,0.16538218,-0.104795314,34.68463,-0.17748176,0.0,0.024660276,5.509298,7.9609594,HELD_IN_HAND
1772088935066,-0.23283611,5.768829,6.89171,0.20746009,0.16538218,-0.104795314,34.68463,-0.17748176,0.0,0.024660276,5.509298,7.9609594,HELD_IN_HAND
1772088935003,0.42796355,5.3354783,9.238028,-0.2784333,-0.03834949,-0.22809958,31.290945,-3.849934,0.0,0.608247,5.5059457,9.038471,HELD_IN_HAND
1772088935003,0.42796355,5.3354783,9.238028,-0.2784333,-0.03834949,-0.22809958,31.290945,-3.849934,0.0,0.608247,5.5059457,9.038471,HELD_IN_HAND
1772088935002,0.42796355,5.3354783,9.238028,-0.2784333,-0.03834949,-0.22809958,31.290945,-3.849934,0.0,0.608247,5.5059457,9.038471,HELD_IN_HAND
1772088934933,0.99060094,6.215348,8.094796,-0.6579335,-0.29028434,-0.18961693,42.976456,-4.691825,0.0,0.57089746,6.503131,6.9561133,HELD_IN_HAND
1772088934932,0.99060094,6.215348,8.094796,-0.6579335,-0.29028434,-0.18961693,42.976456,-4.691825,0.0,0.57089746,6.503131,6.9561133,HELD_IN_HAND
1772088934931,0.99060094,6.215348,8.094796,-0.6579335,-0.29028434,-0.18961693,42.976456,-4.691825,0.0,0.57089746,6.503131,6.9561133,HELD_IN_HAND
